Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2026-03-23 13:30:00+00:00,384.15350341796875,384.8599853515625,383.5199890136719,383.9949951171875,2191550
2026-03-23 13:31:00+00:00,385.69000244140625,386.3999938964844,383.9599914550781,384.1600036621094,202292
2026-03-23 13:32:00+00:00,384.8999938964844,385.82000732421875,384.5899963378906,385.69000244140625,119694
2026-03-23 13:33:00+00:00,385.9049987792969,386.2300109863281,384.8299865722656,384.9800109863281,122588
2026-03-23 13:34:00+00:00,386.1400146484375,386.3299865722656,385.3900146484375,385.95001220703125,96955
2026-03-23 13:35:00+00:00,386.3900146484375,386.5299987792969,385.8843078613281,386.18499755859375,127106
2026-03-23 13:36:00+00:00,386.4639892578125,386.8800048828125,386.1700134277344,386.3399963378906,121965
2026-03-23 13:37:00+00:00,385.8699951171875,387.2099914550781,385.8500061035156,386.5400085449219,132976
2026-03-23 13:38:00+00:00,386.239990234375,386.625,385.70001220703125,385.8500061035156,97505
2026-03-23 13:39:00+00:00,386.1000061035156,386.3699951171875,385.91790771484375,386.2799987792969,80169
2026-03-23 13:40:00+00:00,385.44500732421875,386.2900085449219,385.34600830078125,386.1896057128906,74283
2026-03-23 13:41:00+00:00,385.0049133300781,385.55999755859375,384.2799987792969,385.489990234375,117940
2026-03-23 13:42:00+00:00,385.5249938964844,385.7139892578125,384.75,384.8900146484375,115013
2026-03-23 13:43:00+00:00,385.2049865722656,385.5899963378906,384.9200134277344,385.5299987792969,47113
2026-03-23 13:44:00+00:00,384.3900146484375,385.489990234375,384.2699890136719,385.2799987792969,65821
2026-03-23 13:45:00+00:00,385.3699951171875,385.4198913574219,384.0,384.3349914550781,154297
2026-03-23 13:46:00+00:00,385.4100036621094,385.6000061035156,385.1449890136719,385.3299865722656,84440
2026-03-23 13:47:00+00:00,385.125,385.739990234375,385.05999755859375,385.4270935058594,73078
2026-03-23 13:48:00+00:00,385.2200012207031,385.3699951171875,384.7200012207031,385.1300048828125,107162
2026-03-23 13:49:00+00:00,385.489990234375,385.55999755859375,384.94000244140625,385.1499938964844,72592
2026-03-23 13:50:00+00:00,385.19000244140625,385.6700134277344,385.1499938964844,385.489990234375,76516
2026-03-23 13:51:00+00:00,385.75,386.1000061035156,384.9443054199219,385.20001220703125,98565
2026-03-23 13:52:00+00:00,386.1099853515625,386.19000244140625,385.443603515625,385.7300109863281,64191
2026-03-23 13:53:00+00:00,386.2401123046875,386.42498779296875,386.0799865722656,386.0799865722656,84616
2026-03-23 13:54:00+00:00,386.1300048828125,386.30499267578125,386.010009765625,386.239990234375,63272
2026-03-23 13:55:00+00:00,385.3599853515625,386.08990478515625,385.2900085449219,386.0799865722656,67205
2026-03-23 13:56:00+00:00,385.17999267578125,385.45001220703125,385.0400085449219,385.3399963378906,62031
2026-03-23 13:57:00+00:00,385.3800048828125,385.44000244140625,384.95001220703125,385.17498779296875,59146
2026-03-23 13:58:00+00:00,385.57501220703125,385.6000061035156,385.1700134277344,385.3500061035156,74804
2026-03-23 13:59:00+00:00,385.94500732421875,385.9700012207031,385.3599853515625,385.5657958984375,75610
2026-03-23 14:00:00+00:00,385.67999267578125,386.05999755859375,385.55010986328125,385.9800109863281,102141
2026-03-23 14:01:00+00:00,385.6099853515625,385.70001220703125,385.2699890136719,385.6700134277344,57872
2026-03-23 14:02:00+00:00,386.04998779296875,386.04998779296875,385.4800109863281,385.55999755859375,45939
2026-03-23 14:03:00+00:00,385.6700134277344,386.1600036621094,385.5508117675781,386.04998779296875,83093
2026-03-23 14:04:00+00:00,385.2650146484375,385.8399963378906,385.0249938964844,385.6700134277344,64993
2026-03-23 14:05:00+00:00,384.9020080566406,385.27801513671875,384.70001220703125,385.2099914550781,89360
2026-03-23 14:06:00+00:00,384.7650146484375,385.2366027832031,384.74139404296875,384.8800048828125,73332
2026-03-23 14:07:00+00:00,385.6700134277344,385.69000244140625,384.7799987792969,384.7799987792969,43439
2026-03-23 14:08:00+00:00,385.04998779296875,385.8699951171875,385.0400085449219,385.6300048828125,44970
2026-03-23 14:09:00+00:00,385.3450012207031,385.4599914550781,384.860107421875,385.0815124511719,105292
2026-03-23 14:10:00+00:00,385.4049987792969,385.54998779296875,385.110107421875,385.3399963378906,54098
2026-03-23 14:11:00+00:00,385.8450012207031,385.94000244140625,385.3699951171875,385.3699951171875,69182
2026-03-23 14:12:00+00:00,386.2300109863281,386.3399963378906,385.8550109863281,385.8550109863281,58405
2026-03-23 14:13:00+00:00,386.489990234375,386.5159912109375,386.04998779296875,386.2200012207031,74502
2026-03-23 14:14:00+00:00,386.6000061035156,386.6099853515625,386.1199951171875,386.4599914550781,72096
2026-03-23 14:15:00+00:00,386.8399963378906,386.95001220703125,386.5400085449219,386.6199951171875,66856
2026-03-23 14:16:00+00:00,386.82989501953125,386.8800048828125,386.510009765625,386.82000732421875,82228
2026-03-23 14:17:00+00:00,386.9200134277344,386.9798889160156,386.7200012207031,386.8349914550781,85759
2026-03-23 14:18:00+00:00,386.7099914550781,387.2099914550781,386.6200866699219,386.9549865722656,70070
2026-03-23 14:19:00+00:00,387.010009765625,387.010009765625,386.6000061035156,386.7149963378906,43314
2026-03-23 14:20:00+00:00,386.5899963378906,387.05999755859375,386.45001220703125,387.04998779296875,72087
2026-03-23 14:21:00+00:00,386.6449890136719,386.80999755859375,386.5,386.57000732421875,37323
2026-03-23 14:22:00+00:00,386.95001220703125,386.95001220703125,386.5799865722656,386.6400146484375,46124
2026-03-23 14:23:00+00:00,386.7799987792969,386.95001220703125,386.6600036621094,386.94500732421875,57690
2026-03-23 14:24:00+00:00,386.4599914550781,386.78460693359375,386.44000244140625,386.7650146484375,43440
2026-03-23 14:25:00+00:00,386.364990234375,386.5199890136719,386.2699890136719,386.4949951171875,146886
2026-03-23 14:26:00+00:00,386.10009765625,386.6449890136719,386.0799865722656,386.3988037109375,59777
2026-03-23 14:27:00+00:00,385.3599853515625,386.1700134277344,385.19000244140625,386.1449890136719,83316
2026-03-23 14:28:00+00:00,385.19000244140625,385.3200988769531,385.0400085449219,385.3200988769531,43507
2026-03-23 14:29:00+00:00,385.489990234375,385.5899963378906,385.1099853515625,385.19000244140625,43440
2026-03-23 14:30:00+00:00,385.2749938964844,385.489990234375,385.2300109863281,385.489990234375,51296
2026-03-23 14:31:00+00:00,385.29998779296875,385.3599853515625,385.0801086425781,385.2799987792969,29963
2026-03-23 14:32:00+00:00,385.69500732421875,385.7587890625,385.30010986328125,385.3100891113281,43342
2026-03-23 14:33:00+00:00,385.79998779296875,385.8699951171875,385.6216125488281,385.7099914550781,36282
2026-03-23 14:34:00+00:00,385.67999267578125,385.9200134277344,385.54998779296875,385.82501220703125,37493
2026-03-23 14:35:00+00:00,385.7699890136719,385.9200134277344,385.5718078613281,385.6400146484375,44179
2026-03-23 14:36:00+00:00,385.2049865722656,385.80499267578125,385.17999267578125,385.7850036621094,57676
2026-03-23 14:37:00+00:00,385.34100341796875,385.42999267578125,385.17999267578125,385.239990234375,33331
2026-03-23 14:38:00+00:00,385.4150085449219,385.53509521484375,385.260009765625,385.4100036621094,34399
2026-03-23 14:39:00+00:00,385.5700988769531,385.5899963378906,385.260009765625,385.4150085449219,48666
2026-03-23 14:40:00+00:00,385.489990234375,385.739990234375,385.4200134277344,385.57000732421875,39213
2026-03-23 14:41:00+00:00,385.29998779296875,385.5899963378906,385.239990234375,385.5899963378906,31072
2026-03-23 14:42:00+00:00,385.7701110839844,385.79998779296875,385.2500915527344,385.3550109863281,44879
2026-03-23 14:43:00+00:00,385.7349853515625,385.80499267578125,385.42999267578125,385.79998779296875,33525
